Raw Meter Data,,,
Device ID,Date,Time,Meter Reading KWh
device3000,19/12/2012,12:45:00 PM,430487.466999999
device3000,19/12/2012,1:00:00 PM,430502.309999999
device3000,19/12/2012,1:15:00 PM,430518.000999999
device3000,19/12/2012,1:30:00 PM,430533.178999999
device3000,19/12/2012,1:45:00 PM,430549.728999999
device3000,19/12/2012,2:00:00 PM,430566.093999999
device3000,19/12/2012,2:15:00 PM,430583.837999999
device3000,19/12/2012,2:30:00 PM,430602.247999999
device3000,19/12/2012,2:45:00 PM,430620.181999999
device3000,19/12/2012,3:00:00 PM,430638.602999999
device3000,19/12/2012,3:15:00 PM,430658.032999999
device3000,19/12/2012,3:30:00 PM,430678.172999999
device3000,19/12/2012,3:45:00 PM,430697.335999999
device3000,19/12/2012,4:00:00 PM,430717.142999999
device3000,19/12/2012,4:15:00 PM,430735.487999999
device3000,19/12/2012,4:30:00 PM,430756.351999999
device3000,19/12/2012,4:45:00 PM,430775.161999999
device3000,19/12/2012,5:00:00 PM,430793.822999999
device3000,19/12/2012,5:15:00 PM,430811.311999999
device3000,19/12/2012,5:30:00 PM,430827.184999999
device3000,19/12/2012,5:45:00 PM,430842.871999999
device3000,19/12/2012,6:00:00 PM,430857.614999999
device3000,19/12/2012,6:15:00 PM,430873.281999999
device3000,19/12/2012,6:30:00 PM,430887.143999999
device3000,19/12/2012,6:45:00 PM,430900.531999999
device3000,19/12/2012,7:00:00 PM,430909.620999999
device3000,19/12/2012,7:15:00 PM,430919.871999999
device3000,19/12/2012,7:30:00 PM,430930.514999999
device3000,19/12/2012,7:45:00 PM,430939.667999999
device3000,19/12/2012,8:00:00 PM,430948.222999999
device3000,19/12/2012,8:15:00 PM,430956.844999999
device3000,19/12/2012,8:30:00 PM,430965.983999999
device3000,19/12/2012,8:45:00 PM,430974.088999999
device3000,19/12/2012,9:00:00 PM,430981.612999999
device3000,19/12/2012,9:15:00 PM,430989.213999999
device3000,19/12/2012,9:30:00 PM,430996.509999999
device3000,19/12/2012,9:45:00 PM,431004.065999999
device3000,19/12/2012,10:00:00 PM,431011.369999999
device3000,19/12/2012,10:15:00 PM,431018.838999999
device3000,19/12/2012,10:30:00 PM,431026.240999999
device3000,19/12/2012,10:45:00 PM,431033.541999999
device3000,19/12/2012,11:00:00 PM,431040.747999999
device3000,19/12/2012,11:15:00 PM,431048.016999999
device3000,19/12/2012,11:30:00 PM,431055.160999999
device3000,19/12/2012,11:45:00 PM,431062.301999999
device3000,19/12/2012,12:00:00 AM,431069.422999999
device3000,20/12/2012,12:15:00 AM,431076.440999999
device3000,20/12/2012,12:30:00 AM,431083.533999999
device3000,20/12/2012,12:45:00 AM,431090.701999999
device3000,20/12/2012,1:00:00 AM,431098.023999999
device3000,20/12/2012,1:15:00 AM,431105.401999999
device3000,20/12/2012,1:30:00 AM,431112.569999999
device3000,20/12/2012,1:45:00 AM,431119.756999999
device3000,20/12/2012,2:00:00 AM,431127.000999999
device3000,20/12/2012,2:15:00 AM,431134.129999999
device3000,20/12/2012,2:30:00 AM,431141.297999999
device3000,20/12/2012,2:45:00 AM,431148.405999999
device3000,20/12/2012,3:00:00 AM,431155.606999999
device3000,20/12/2012,3:15:00 AM,431162.786999999
device3000,20/12/2012,3:30:00 AM,431169.972999999
device3000,20/12/2012,3:45:00 AM,431176.911999999
device3000,20/12/2012,4:00:00 AM,431184.330999999
device3000,20/12/2012,4:15:00 AM,431191.536999999
device3000,20/12/2012,4:30:00 AM,431198.807999999
device3000,20/12/2012,4:45:00 AM,431205.757999999
device3000,20/12/2012,5:00:00 AM,431212.866999999
device3000,20/12/2012,5:15:00 AM,431219.963999999
device3000,20/12/2012,5:30:00 AM,431227.167999999
device3000,20/12/2012,5:45:00 AM,431236.460999999
device3000,20/12/2012,6:00:00 AM,431255.701999999
device3000,20/12/2012,6:15:00 AM,431272.817999999
device3000,20/12/2012,6:30:00 AM,431287.020999999
device3000,20/12/2012,6:45:00 AM,431300.268999999
device3000,20/12/2012,7:00:00 AM,431314.749999999
device3000,20/12/2012,7:15:00 AM,431326.621999999
device3000,20/12/2012,7:30:00 AM,431337.298999999
device3000,20/12/2012,7:45:00 AM,431348.683999999
device3000,20/12/2012,8:00:00 AM,431363.151999999
device3000,20/12/2012,8:15:00 AM,431377.306999999
device3000,20/12/2012,8:30:00 AM,431391.101999999
device3000,20/12/2012,8:45:00 AM,431404.518999999
device3000,20/12/2012,9:00:00 AM,431417.871999999
device3000,20/12/2012,9:15:00 AM,431431.275999999
device3000,20/12/2012,9:30:00 AM,431444.962999999
device3000,20/12/2012,9:45:00 AM,431459.117999999
device3000,20/12/2012,10:00:00 AM,431474.300999999
device3000,20/12/2012,10:15:00 AM,431489.160999999
device3000,20/12/2012,10:30:00 AM,431504.951999999
device3000,20/12/2012,10:45:00 AM,431520.084999999
device3000,20/12/2012,11:00:00 AM,431535.329999999
device3000,20/12/2012,11:15:00 AM,431552.558999999
device3000,20/12/2012,11:30:00 AM,431568.338999999
device3000,20/12/2012,11:45:00 AM,431585.382999999
device3000,20/12/2012,12:00:00 PM,431601.390999999
device3000,20/12/2012,12:15:00 PM,431618.080999999
device3000,20/12/2012,12:30:00 PM,431634.801999999
device3000,20/12/2012,12:45:00 PM,431652.356999999
device3000,20/12/2012,1:00:00 PM,431670.175999999
device3000,20/12/2012,1:15:00 PM,431686.746999999
device3000,20/12/2012,1:30:00 PM,431704.907999999
device3000,20/12/2012,1:45:00 PM,431722.608999999
device3000,20/12/2012,2:00:00 PM,431742.194999999
device3000,20/12/2012,2:15:00 PM,431759.608999999
device3000,20/12/2012,2:30:00 PM,431777.694999999
device3000,20/12/2012,2:45:00 PM,431796.065999999
device3000,20/12/2012,3:00:00 PM,431814.579999999
device3000,20/12/2012,3:15:00 PM,431834.773999999
device3000,20/12/2012,3:30:00 PM,431854.705999999
device3000,20/12/2012,3:45:00 PM,431873.352999999
device3000,20/12/2012,4:00:00 PM,431891.396999999
device3000,20/12/2012,4:15:00 PM,431910.015999999
device3000,20/12/2012,4:30:00 PM,431927.231999999
device3000,20/12/2012,4:45:00 PM,431944.460999999
device3000,20/12/2012,5:00:00 PM,431960.174999999
device3000,20/12/2012,5:15:00 PM,431974.938999999
device3000,20/12/2012,5:30:00 PM,431990.964999999
device3000,20/12/2012,5:45:00 PM,432005.790999999
device3000,20/12/2012,6:00:00 PM,432019.233999999
device3000,20/12/2012,6:15:00 PM,432031.370999999
device3000,20/12/2012,6:30:00 PM,432044.704999999
device3000,20/12/2012,6:45:00 PM,432057.130999999
device3000,20/12/2012,7:00:00 PM,432065.805999999
device3000,20/12/2012,7:15:00 PM,432074.360999999
device3000,20/12/2012,7:30:00 PM,432082.563999999
device3000,20/12/2012,7:45:00 PM,432089.710999999
device3000,20/12/2012,8:00:00 PM,432097.050999999
device3000,20/12/2012,8:15:00 PM,432104.126999999
device3000,20/12/2012,8:30:00 PM,432111.266999999
device3000,20/12/2012,8:45:00 PM,432119.119999999
device3000,20/12/2012,9:00:00 PM,432126.619999999
device3000,20/12/2012,9:15:00 PM,432133.697999999
device3000,20/12/2012,9:30:00 PM,432140.841999999
device3000,20/12/2012,9:45:00 PM,432147.976999999
device3000,20/12/2012,10:00:00 PM,432155.174999999
device3000,20/12/2012,10:15:00 PM,432162.350999999
device3000,20/12/2012,10:30:00 PM,432169.873999999
device3000,20/12/2012,10:45:00 PM,432177.087999999
device3000,20/12/2012,11:00:00 PM,432184.395999999
device3000,20/12/2012,11:15:00 PM,432191.490999999
device3000,20/12/2012,11:30:00 PM,432198.445999999
device3000,20/12/2012,11:45:00 PM,432206.976999999
device3000,20/12/2012,12:00:00 AM,432217.038999999
device3000,21/12/2012,12:15:00 AM,432226.591999999
device3000,21/12/2012,12:30:00 AM,432235.790999999
device3000,21/12/2012,12:45:00 AM,432244.652999999
device3000,21/12/2012,1:00:00 AM,432252.945999999
device3000,21/12/2012,1:15:00 AM,432260.803999999
device3000,21/12/2012,1:30:00 AM,432268.072999999
device3000,21/12/2012,1:45:00 AM,432275.579999999
device3000,21/12/2012,2:00:00 AM,432282.805999999
device3000,21/12/2012,2:15:00 AM,432290.025999999
device3000,21/12/2012,2:30:00 AM,432297.200999999
device3000,21/12/2012,2:45:00 AM,432304.392999999
device3000,21/12/2012,3:00:00 AM,432311.341999999
device3000,21/12/2012,3:15:00 AM,432318.556999999
device3000,21/12/2012,3:30:00 AM,432325.751999999
device3000,21/12/2012,3:45:00 AM,432332.737999999
device3000,21/12/2012,4:00:00 AM,432340.010999999
device3000,21/12/2012,4:15:00 AM,432347.278999999
device3000,21/12/2012,4:30:00 AM,432354.169999999
device3000,21/12/2012,4:45:00 AM,432361.661999999
device3000,21/12/2012,5:00:00 AM,432368.569999999
device3000,21/12/2012,5:15:00 AM,432375.708999999
device3000,21/12/2012,5:30:00 AM,432382.845999999
device3000,21/12/2012,5:45:00 AM,432393.391999999
device3000,21/12/2012,6:00:00 AM,432418.144999999
device3000,21/12/2012,6:15:00 AM,432438.699999999
device3000,21/12/2012,6:30:00 AM,432456.057999999
device3000,21/12/2012,6:45:00 AM,432475.413999999
device3000,21/12/2012,7:00:00 AM,432493.407999999
device3000,21/12/2012,7:15:00 AM,432507.643999999
device3000,21/12/2012,7:30:00 AM,432522.087999999
device3000,21/12/2012,7:45:00 AM,432535.609999999
device3000,21/12/2012,8:00:00 AM,432548.337999999
device3000,21/12/2012,8:15:00 AM,432561.943999999
device3000,21/12/2012,8:30:00 AM,432575.866999999
device3000,21/12/2012,8:45:00 AM,432589.560999999
device3000,21/12/2012,9:00:00 AM,432603.334999999
device3000,21/12/2012,9:15:00 AM,432616.584999999
device3000,21/12/2012,9:30:00 AM,432630.820999999
device3000,21/12/2012,9:45:00 AM,432645.195999999
device3000,21/12/2012,10:00:00 AM,432659.323999999
device3000,21/12/2012,10:15:00 AM,432674.871999999
device3000,21/12/2012,10:30:00 AM,432689.353999999
device3000,21/12/2012,10:45:00 AM,432705.362999999
device3000,21/12/2012,11:00:00 AM,432720.415999999
device3000,21/12/2012,11:15:00 AM,432736.675999999
device3000,21/12/2012,11:30:00 AM,432753.038999999
device3000,21/12/2012,11:45:00 AM,432768.973999999
device3000,21/12/2012,12:00:00 PM,432785.636999999
device3000,21/12/2012,12:15:00 PM,432799.677999999
device3000,21/12/2012,12:30:00 PM,432814.403999999
device3000,21/12/2012,12:45:00 PM,432828.278999999
device3000,21/12/2012,1:00:00 PM,432842.378999999
device3000,21/12/2012,1:15:00 PM,432857.208999999
device3000,21/12/2012,1:30:00 PM,432872.098999999
device3000,21/12/2012,1:45:00 PM,432887.140999999
device3000,21/12/2012,2:00:00 PM,432902.332999999
device3000,21/12/2012,2:15:00 PM,432916.263999999
device3000,21/12/2012,2:30:00 PM,432930.526999999
device3000,21/12/2012,2:45:00 PM,432946.110999999
device3000,21/12/2012,3:00:00 PM,432960.357999999
device3000,21/12/2012,3:15:00 PM,432975.828999999
device3000,21/12/2012,3:30:00 PM,432990.683999999
device3000,21/12/2012,3:45:00 PM,433005.026999999
device3000,21/12/2012,4:00:00 PM,433019.576999999
device3000,21/12/2012,4:15:00 PM,433032.981999999
device3000,21/12/2012,4:30:00 PM,433045.926999999
device3000,21/12/2012,4:45:00 PM,433058.462999999
device3000,21/12/2012,5:00:00 PM,433071.742999999
device3000,21/12/2012,5:15:00 PM,433084.655999999
device3000,21/12/2012,5:30:00 PM,433096.393999999
device3000,21/12/2012,5:45:00 PM,433108.280999999
device3000,21/12/2012,6:00:00 PM,433119.467999999
device3000,21/12/2012,6:15:00 PM,433130.621999999
device3000,21/12/2012,6:30:00 PM,433140.942999999
device3000,21/12/2012,6:45:00 PM,433150.233999999
device3000,21/12/2012,7:00:00 PM,433157.215999999
device3000,21/12/2012,7:15:00 PM,433164.265999999
device3000,21/12/2012,7:30:00 PM,433171.704999999
device3000,21/12/2012,7:45:00 PM,433179.350999999
device3000,21/12/2012,8:00:00 PM,433189.764999999
device3000,21/12/2012,8:15:00 PM,433199.468999999
device3000,21/12/2012,8:30:00 PM,433208.599999999
device3000,21/12/2012,8:45:00 PM,433217.374999999
device3000,21/12/2012,9:00:00 PM,433226.554999999
device3000,21/12/2012,9:15:00 PM,433233.951999999
device3000,21/12/2012,9:30:00 PM,433241.162999999
device3000,21/12/2012,9:45:00 PM,433248.169999999
device3000,21/12/2012,10:00:00 PM,433255.339999999
device3000,21/12/2012,10:15:00 PM,433262.778999999
device3000,21/12/2012,10:30:00 PM,433269.987999999
device3000,21/12/2012,10:45:00 PM,433277.009999999
device3000,21/12/2012,11:00:00 PM,433284.117999999
device3000,21/12/2012,11:15:00 PM,433291.521999999
device3000,21/12/2012,11:30:00 PM,433298.635999999
device3000,21/12/2012,11:45:00 PM,433305.643999999
device3000,21/12/2012,12:00:00 AM,433312.509999999
device3000,22/12/2012,12:15:00 AM,433319.548999999
device3000,22/12/2012,12:30:00 AM,433326.605999999
device3000,22/12/2012,12:45:00 AM,433333.595999999
device3000,22/12/2012,1:00:00 AM,433340.707999999
device3000,22/12/2012,1:15:00 AM,433347.669999999
device3000,22/12/2012,1:30:00 AM,433354.738999999
device3000,22/12/2012,1:45:00 AM,433361.722999999
device3000,22/12/2012,2:00:00 AM,433368.772999999
device3000,22/12/2012,2:15:00 AM,433376.247999999
device3000,22/12/2012,2:30:00 AM,433383.477999999
device3000,22/12/2012,2:45:00 AM,433390.818999999
device3000,22/12/2012,3:00:00 AM,433398.102999999
device3000,22/12/2012,3:15:00 AM,433405.128999999
device3000,22/12/2012,3:30:00 AM,433412.303999999
device3000,22/12/2012,3:45:00 AM,433419.331999999
device3000,22/12/2012,4:00:00 AM,433426.231999999
device3000,22/12/2012,4:15:00 AM,433433.282999999
device3000,22/12/2012,4:30:00 AM,433440.506999999
device3000,22/12/2012,4:45:00 AM,433447.648999999
device3000,22/12/2012,5:00:00 AM,433455.067999999
device3000,22/12/2012,5:15:00 AM,433462.107999999
device3000,22/12/2012,5:30:00 AM,433469.123999999
device3000,22/12/2012,5:45:00 AM,433475.830999999
device3000,22/12/2012,6:00:00 AM,433482.667999999
device3000,22/12/2012,6:15:00 AM,433489.918999999
device3000,22/12/2012,6:30:00 AM,433496.803999999
device3000,22/12/2012,6:45:00 AM,433503.741999999
device3000,22/12/2012,7:00:00 AM,433513.998999999
device3000,22/12/2012,7:15:00 AM,433524.922999999
device3000,22/12/2012,7:30:00 AM,433535.924999999
device3000,22/12/2012,7:45:00 AM,433546.893999999
device3000,22/12/2012,8:00:00 AM,433557.721999999
device3000,22/12/2012,8:15:00 AM,433569.225999999
device3000,22/12/2012,8:30:00 AM,433580.070999999
device3000,22/12/2012,8:45:00 AM,433589.969999999
device3000,22/12/2012,9:00:00 AM,433599.639999999
device3000,22/12/2012,9:15:00 AM,433608.212999999
device3000,22/12/2012,9:30:00 AM,433616.026999999
device3000,22/12/2012,9:45:00 AM,433623.802999999
device3000,22/12/2012,10:00:00 AM,433631.261999999
device3000,22/12/2012,10:15:00 AM,433638.741999999
device3000,22/12/2012,10:30:00 AM,433645.707999999
device3000,22/12/2012,10:45:00 AM,433652.643999999
device3000,22/12/2012,11:00:00 AM,433659.723999999
device3000,22/12/2012,11:15:00 AM,433666.874999999
device3000,22/12/2012,11:30:00 AM,433674.141999999
device3000,22/12/2012,11:45:00 AM,433681.373999999
device3000,22/12/2012,12:00:00 PM,433688.870999999
device3000,22/12/2012,12:15:00 PM,433695.874999999
device3000,22/12/2012,12:30:00 PM,433702.804999999
device3000,22/12/2012,12:45:00 PM,433709.827999999
device3000,22/12/2012,1:00:00 PM,433717.503999999
device3000,22/12/2012,1:15:00 PM,433724.953999999
device3000,22/12/2012,1:30:00 PM,433731.965999999
device3000,22/12/2012,1:45:00 PM,433739.099999999
device3000,22/12/2012,2:00:00 PM,433746.534999999
device3000,22/12/2012,2:15:00 PM,433753.796999999
device3000,22/12/2012,2:30:00 PM,433760.677999999
device3000,22/12/2012,2:45:00 PM,433767.712999999
device3000,22/12/2012,3:00:00 PM,433774.851999999
device3000,22/12/2012,3:15:00 PM,433781.880999999
device3000,22/12/2012,3:30:00 PM,433788.828999999
device3000,22/12/2012,3:45:00 PM,433796.026999999
device3000,22/12/2012,4:00:00 PM,433803.147999999
device3000,22/12/2012,4:15:00 PM,433810.781999999
device3000,22/12/2012,4:30:00 PM,433818.866999999
device3000,22/12/2012,4:45:00 PM,433826.594999999
device3000,22/12/2012,5:00:00 PM,433833.870999999
device3000,22/12/2012,5:15:00 PM,433840.872999999
device3000,22/12/2012,5:30:00 PM,433847.747999999
device3000,22/12/2012,5:45:00 PM,433854.563999999
device3000,22/12/2012,6:00:00 PM,433861.741999999
device3000,22/12/2012,6:15:00 PM,433869.074999999
device3000,22/12/2012,6:30:00 PM,433876.623999999
device3000,22/12/2012,6:45:00 PM,433884.081999999
device3000,22/12/2012,7:00:00 PM,433891.136999999
device3000,22/12/2012,7:15:00 PM,433898.020999999
device3000,22/12/2012,7:30:00 PM,433905.005999999
device3000,22/12/2012,7:45:00 PM,433912.417999999
device3000,22/12/2012,8:00:00 PM,433919.624999999
device3000,22/12/2012,8:15:00 PM,433926.770999999
device3000,22/12/2012,8:30:00 PM,433933.998999999
device3000,22/12/2012,8:45:00 PM,433941.567999999
device3000,22/12/2012,9:00:00 PM,433949.328999999
device3000,22/12/2012,9:15:00 PM,433956.288999999
device3000,22/12/2012,9:30:00 PM,433963.293999999
device3000,22/12/2012,9:45:00 PM,433970.423999999
device3000,22/12/2012,10:00:00 PM,433977.558999999
device3000,22/12/2012,10:15:00 PM,433985.098999999
device3000,22/12/2012,10:30:00 PM,433992.335999999
device3000,22/12/2012,10:45:00 PM,433999.494999999
device3000,22/12/2012,11:00:00 PM,434006.440999999
device3000,22/12/2012,11:15:00 PM,434013.262999999
device3000,22/12/2012,11:30:00 PM,434020.189999999
device3000,22/12/2012,11:45:00 PM,434027.389999999
device3000,22/12/2012,12:00:00 AM,434034.834999999
device3000,23/12/2012,12:15:00 AM,434041.949999999
device3000,23/12/2012,12:30:00 AM,434048.963999999
device3000,23/12/2012,12:45:00 AM,434056.018999999
device3000,23/12/2012,1:00:00 AM,434063.077999999
device3000,23/12/2012,1:15:00 AM,434070.121999999
device3000,23/12/2012,1:30:00 AM,434077.045999999
device3000,23/12/2012,1:45:00 AM,434083.895999999
device3000,23/12/2012,2:00:00 AM,434090.755999999
device3000,23/12/2012,2:15:00 AM,434097.871999999
device3000,23/12/2012,2:30:00 AM,434104.880999999
device3000,23/12/2012,2:45:00 AM,434111.935999999
device3000,23/12/2012,3:00:00 AM,434118.952999999
device3000,23/12/2012,3:15:00 AM,434126.152999999
device3000,23/12/2012,3:30:00 AM,434133.440999999
device3000,23/12/2012,3:45:00 AM,434140.473999999
device3000,23/12/2012,4:00:00 AM,434147.284999999
device3000,23/12/2012,4:15:00 AM,434154.369999999
device3000,23/12/2012,4:30:00 AM,434161.424999999
device3000,23/12/2012,4:45:00 AM,434168.499999999
device3000,23/12/2012,5:00:00 AM,434175.548999999
device3000,23/12/2012,5:15:00 AM,434182.538999999
device3000,23/12/2012,5:30:00 AM,434189.378999999
device3000,23/12/2012,5:45:00 AM,434196.242999999
device3000,23/12/2012,6:00:00 AM,434202.995999999
device3000,23/12/2012,6:15:00 AM,434209.810999999
device3000,23/12/2012,6:30:00 AM,434216.746999999
device3000,23/12/2012,6:45:00 AM,434223.968999999
device3000,23/12/2012,7:00:00 AM,434230.919999999
device3000,23/12/2012,7:15:00 AM,434237.928999999
device3000,23/12/2012,7:30:00 AM,434244.879999999
device3000,23/12/2012,7:45:00 AM,434251.774999999
device3000,23/12/2012,8:00:00 AM,434258.755999999
device3000,23/12/2012,8:15:00 AM,434265.727999999
device3000,23/12/2012,8:30:00 AM,434272.463999999
device3000,23/12/2012,8:45:00 AM,434279.189999999
device3000,23/12/2012,9:00:00 AM,434286.176999999
device3000,23/12/2012,9:15:00 AM,434293.213999999
device3000,23/12/2012,9:30:00 AM,434300.250999999
device3000,23/12/2012,9:45:00 AM,434307.224999999
device3000,23/12/2012,10:00:00 AM,434314.213999999
device3000,23/12/2012,10:15:00 AM,434321.014999999
device3000,23/12/2012,10:30:00 AM,434327.987999999
device3000,23/12/2012,10:45:00 AM,434334.966999999
device3000,23/12/2012,11:00:00 AM,434342.130999999
device3000,23/12/2012,11:15:00 AM,434349.330999999
device3000,23/12/2012,11:30:00 AM,434356.403999999
device3000,23/12/2012,11:45:00 AM,434363.274999999
device3000,23/12/2012,12:00:00 PM,434370.195999999
device3000,23/12/2012,12:15:00 PM,434377.076999999
device3000,23/12/2012,12:30:00 PM,434383.993999999
device3000,23/12/2012,12:45:00 PM,434391.136999999
device3000,23/12/2012,1:00:00 PM,434398.395999999
device3000,23/12/2012,1:15:00 PM,434405.493999999
device3000,23/12/2012,1:30:00 PM,434412.640999999
device3000,23/12/2012,1:45:00 PM,434419.760999999
device3000,23/12/2012,2:00:00 PM,434426.865999999
device3000,23/12/2012,2:15:00 PM,434434.063999999
device3000,23/12/2012,2:30:00 PM,434441.342999999
device3000,23/12/2012,2:45:00 PM,434449.004999999
device3000,23/12/2012,3:00:00 PM,434455.971999999
device3000,23/12/2012,3:15:00 PM,434463.001999999
device3000,23/12/2012,3:30:00 PM,434470.062999999
device3000,23/12/2012,3:45:00 PM,434477.252999999
device3000,23/12/2012,4:00:00 PM,434484.606999999
device3000,23/12/2012,4:15:00 PM,434491.995999999
device3000,23/12/2012,4:30:00 PM,434499.321999999
device3000,23/12/2012,4:45:00 PM,434506.348999999
device3000,23/12/2012,5:00:00 PM,434513.299999999
device3000,23/12/2012,5:15:00 PM,434520.254999999
device3000,23/12/2012,5:30:00 PM,434527.295999999
device3000,23/12/2012,5:45:00 PM,434534.638999999
device3000,23/12/2012,6:00:00 PM,434542.021999999
device3000,23/12/2012,6:15:00 PM,434549.161999999
device3000,23/12/2012,6:30:00 PM,434556.220999999
device3000,23/12/2012,6:45:00 PM,434563.235999999
device3000,23/12/2012,7:00:00 PM,434570.293999999
device3000,23/12/2012,7:15:00 PM,434577.896999999
device3000,23/12/2012,7:30:00 PM,434585.063999999
device3000,23/12/2012,7:45:00 PM,434592.082999999
device3000,23/12/2012,8:00:00 PM,434599.583999999
device3000,23/12/2012,8:15:00 PM,434606.374999999
device3000,23/12/2012,8:30:00 PM,434613.311999999
device3000,23/12/2012,8:45:00 PM,434620.932999999
device3000,23/12/2012,9:00:00 PM,434628.756999999
device3000,23/12/2012,9:15:00 PM,434635.826999999
device3000,23/12/2012,9:30:00 PM,434642.673999999
device3000,23/12/2012,9:45:00 PM,434649.495999999
device3000,23/12/2012,10:00:00 PM,434656.494999999
device3000,23/12/2012,10:15:00 PM,434663.646999999
device3000,23/12/2012,10:30:00 PM,434670.765999999
device3000,23/12/2012,10:45:00 PM,434677.881999999
device3000,23/12/2012,11:00:00 PM,434684.718999999
device3000,23/12/2012,11:15:00 PM,434691.653999999
device3000,23/12/2012,11:30:00 PM,434698.586999999
device3000,23/12/2012,11:45:00 PM,434705.767999999
device3000,23/12/2012,12:00:00 AM,434713.267999999
device3000,24/12/2012,12:15:00 AM,434720.468999999
device3000,24/12/2012,12:30:00 AM,434727.502999999
device3000,24/12/2012,12:45:00 AM,434734.354999999
device3000,24/12/2012,1:00:00 AM,434741.237999999
device3000,24/12/2012,1:15:00 AM,434748.268999999
device3000,24/12/2012,1:30:00 AM,434755.437999999
device3000,24/12/2012,1:45:00 AM,434762.544999999
device3000,24/12/2012,2:00:00 AM,434769.708999999
device3000,24/12/2012,2:15:00 AM,434776.617999999
device3000,24/12/2012,2:30:00 AM,434783.598999999
device3000,24/12/2012,2:45:00 AM,434790.523999999
device3000,24/12/2012,3:00:00 AM,434797.745999999
device3000,24/12/2012,3:15:00 AM,434804.837999999
device3000,24/12/2012,3:30:00 AM,434811.989999999
device3000,24/12/2012,3:45:00 AM,434819.081999999
device3000,24/12/2012,4:00:00 AM,434826.049999999
device3000,24/12/2012,4:15:00 AM,434833.164999999
device3000,24/12/2012,4:30:00 AM,434840.159999999
device3000,24/12/2012,4:45:00 AM,434847.279999999
device3000,24/12/2012,5:00:00 AM,434854.348999999
device3000,24/12/2012,5:15:00 AM,434861.505999999
device3000,24/12/2012,5:30:00 AM,434868.596999999
device3000,24/12/2012,5:45:00 AM,434876.514999999
device3000,24/12/2012,6:00:00 AM,434891.493999999
device3000,24/12/2012,6:15:00 AM,434909.382999999
device3000,24/12/2012,6:30:00 AM,434926.606999999
device3000,24/12/2012,6:45:00 AM,434942.062999999
device3000,24/12/2012,7:00:00 AM,434957.893999999
device3000,24/12/2012,7:15:00 AM,434972.476999999
device3000,24/12/2012,7:30:00 AM,434985.305999999
device3000,24/12/2012,7:45:00 AM,434999.250999999
device3000,24/12/2012,8:00:00 AM,435016.136999999
device3000,24/12/2012,8:15:00 AM,435032.880999999
device3000,24/12/2012,8:30:00 AM,435054.165999999
device3000,24/12/2012,8:45:00 AM,435074.630999999
device3000,24/12/2012,9:00:00 AM,435093.363999999
device3000,24/12/2012,9:15:00 AM,435113.010999999
device3000,24/12/2012,9:30:00 AM,435130.652999999
device3000,24/12/2012,9:45:00 AM,435148.328999999
device3000,24/12/2012,10:00:00 AM,435167.076999999
device3000,24/12/2012,10:15:00 AM,435185.908999999
device3000,24/12/2012,10:30:00 AM,435205.011999999
device3000,24/12/2012,10:45:00 AM,435223.260999999
device3000,24/12/2012,11:00:00 AM,435242.194999999
device3000,24/12/2012,11:15:00 AM,435259.831999999
device3000,24/12/2012,11:30:00 AM,435279.014999999
device3000,24/12/2012,11:45:00 AM,435298.405999999
device3000,24/12/2012,12:00:00 PM,435316.089999999
device3000,24/12/2012,12:15:00 PM,435334.722999999
device3000,24/12/2012,12:30:00 PM,435352.866999999
device3000,24/12/2012,12:45:00 PM,435369.916999999
device3000,24/12/2012,1:00:00 PM,435386.645999999
device3000,24/12/2012,1:15:00 PM,435404.192999999
device3000,24/12/2012,1:30:00 PM,435420.981999999
device3000,24/12/2012,1:45:00 PM,435436.485999999
device3000,24/12/2012,2:00:00 PM,435453.357999999
device3000,24/12/2012,2:15:00 PM,435468.895999999
device3000,24/12/2012,2:30:00 PM,435485.138999999
device3000,24/12/2012,2:45:00 PM,435500.454999999
device3000,24/12/2012,3:00:00 PM,435516.668999999
device3000,24/12/2012,3:15:00 PM,435532.860999999
device3000,24/12/2012,3:30:00 PM,435548.208999999
device3000,24/12/2012,3:45:00 PM,435562.575999999
device3000,24/12/2012,4:00:00 PM,435575.460999999
device3000,24/12/2012,4:15:00 PM,435587.672999999
device3000,24/12/2012,4:30:00 PM,435600.576999999
device3000,24/12/2012,4:45:00 PM,435613.114999999
device3000,24/12/2012,5:00:00 PM,435626.810999999
device3000,24/12/2012,5:15:00 PM,435642.475999999
device3000,24/12/2012,5:30:00 PM,435658.919999999
device3000,24/12/2012,5:45:00 PM,435673.377999999
device3000,24/12/2012,6:00:00 PM,435686.182999999
device3000,24/12/2012,6:15:00 PM,435699.149999999
device3000,24/12/2012,6:30:00 PM,435710.980999999
device3000,24/12/2012,6:45:00 PM,435720.561999999
device3000,24/12/2012,7:00:00 PM,435727.618999999
device3000,24/12/2012,7:15:00 PM,435734.643999999
device3000,24/12/2012,7:30:00 PM,435741.775999999
device3000,24/12/2012,7:45:00 PM,435748.596999999
device3000,24/12/2012,8:00:00 PM,435755.316999999
device3000,24/12/2012,8:15:00 PM,435762.199999999
device3000,24/12/2012,8:30:00 PM,435769.267999999
device3000,24/12/2012,8:45:00 PM,435776.293999999
device3000,24/12/2012,9:00:00 PM,435784.122999999
device3000,24/12/2012,9:15:00 PM,435791.145999999
device3000,24/12/2012,9:30:00 PM,435798.126999999
device3000,24/12/2012,9:45:00 PM,435805.216999999
